[s];[km];[km];[km];[m/s];[m/s];[m/s];[m/s];[-];[m/s2];[m/s2];[m/s2];[km];[km];[km];[km];[deg];[deg];[-];[-];[-];[m];[deg];[deg];[deg];[deg];[Nm];[Nm];[deg];[deg];[deg];[deg];[kg];[m];[kgm2];[kgm2];[deg/s];[deg/s];[deg/s];[km];[kPa];[g];[g];[g];[deg];[deg];[deg];[deg];[deg];[deg];[deg];[deg];[km];[s];[m/s];[m/s];[m/s];[-];[deg];[deg];[deg/s];[deg/s];[deg/s];[m/s];[m/s];[m/s];[rad];[rad];[rad];[-]
t;xup;yeast;znorth;vr;vxup;vyeast;vznorth;mach;axup;ayeast;aznorth;iipeast;iipnorth;iiprange;range;long;lat;Cd;cnalfa;cmq;xcp;alfa;beta;uy;uz;smomy;smomz;epsilon;delta;gamma;chi;mass;xcm;ix;iy;wx;wy;wz;alt;dynpress;nx;ny;nz;phi;theta;psi;phim;thetam;psim;dy;dz;instapo;tip;windup;windeast;windnorth;cmdelta;refatty;refattz;wxims;wyims;wzims;vx_incr;vy_incr;vz_incr;wz_incr;wy_incr;wx_incr;autp
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82.4000;113.3043;-1.7577;9.4579;1647.7244;1639.3862;-33.6805;162.7042;4.7065;-9.4879;0.0025;-0.0025;-16.9292;73.2817;75.2118;9.6198;21.0656;67.9766;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.2128;-11.6953;755.8976;3.9693;40.6300;5612.0990;969.3772;-0.0176;0.0098;113.6457;0.0001;-0.0000;0.0000;0.0000;-136.9168;-4.8278;-1.3870;0.0000;0.0000;0.0000;0.0000;0.0000;257.8058;414.1824;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
82.5000;113.4682;-1.7611;9.4741;1646.7805;1638.4375;-33.6903;162.7021;4.6942;-9.4874;0.0025;-0.0025;-16.9310;73.2813;75.2117;9.6364;21.0655;67.9767;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.2094;-11.6988;755.8976;3.9693;40.6300;5612.0990;969.3771;0.0116;0.0164;113.8096;0.0001;-0.0000;0.0000;0.0000;-39.9795;-4.8259;-1.3866;0.0000;0.0000;0.0000;0.0000;0.0000;257.8062;414.0828;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
82.6000;113.6320;-1.7644;9.4904;1645.8366;1637.4888;-33.7002;162.7000;4.6820;-9.4869;0.0025;-0.0025;-16.9329;73.2808;75.2117;9.6530;21.0655;67.9769;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.2061;-11.7022;755.8975;3.9693;40.6300;5612.0989;969.3771;0.0150;-0.0134;113.9734;0.0001;-0.0000;0.0000;0.0000;56.9577;-4.8240;-1.3862;0.0000;0.0000;0.0000;0.0000;0.0000;257.8066;413.9832;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
82.7000;113.7957;-1.7678;9.5067;1644.8927;1636.5401;-33.7100;162.6979;4.6698;-9.4864;0.0025;-0.0026;-16.9347;73.2803;75.2117;9.6696;21.0654;67.9770;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.2028;-11.7057;755.8975;3.9693;40.6300;5612.0989;969.3771;-0.0149;-0.0135;114.1372;0.0001;-0.0000;0.0000;0.0000;153.8949;-4.8220;-1.3858;0.0000;0.0000;0.0000;0.0000;0.0000;257.8070;413.8836;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
82.8000;113.9593;-1.7712;9.5229;1643.9489;1635.5915;-33.7199;162.6958;4.6577;-9.4860;0.0025;-0.0026;-16.9366;73.2799;75.2116;9.6863;21.0653;67.9771;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1994;-11.7092;755.8975;3.9693;40.6300;5612.0989;969.3770;-0.0118;0.0163;114.3008;0.0001;-0.0000;0.0000;0.0000;-109.1679;-4.8201;-1.3854;0.0000;0.0000;0.0000;0.0000;0.0000;257.8073;413.7841;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
82.9000;114.1228;-1.7745;9.5392;1643.0052;1634.6430;-33.7297;162.6937;4.6457;-9.4855;0.0025;-0.0026;-16.9384;73.2794;75.2116;9.7029;21.0652;67.9773;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1961;-11.7127;755.8975;3.9693;40.6300;5612.0988;969.3770;0.0175;0.0100;114.4643;0.0001;-0.0000;0.0000;0.0000;-12.2306;-4.8182;-1.3849;0.0000;0.0000;0.0000;0.0000;0.0000;257.8077;413.6845;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.0000;114.2862;-1.7779;9.5555;1642.0615;1633.6945;-33.7396;162.6916;4.6337;-9.4850;0.0025;-0.0026;-16.9403;73.2790;75.2116;9.7195;21.0652;67.9774;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1928;-11.7161;755.8975;3.9693;40.6300;5612.0988;969.3770;0.0080;-0.0185;114.6278;0.0001;-0.0000;0.0000;0.0000;84.7066;-4.8163;-1.3844;0.0000;0.0000;0.0000;0.0000;0.0000;257.8081;413.5849;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.1000;114.4495;-1.7813;9.5718;1641.1179;1632.7460;-33.7494;162.6895;4.6217;-9.4845;0.0025;-0.0027;-16.9422;73.2785;75.2115;9.7361;21.0651;67.9776;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1894;-11.7196;755.8975;3.9693;40.6300;5612.0988;969.3769;-0.0192;-0.0060;114.7911;0.0001;-0.0000;0.0000;0.0000;-178.3562;-4.8144;-1.3839;0.0000;0.0000;0.0000;0.0000;0.0000;257.8085;413.4853;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.2000;114.6128;-1.7847;9.5880;1640.1743;1631.7976;-33.7592;162.6874;4.6098;-9.4840;0.0025;-0.0027;-16.9440;73.2780;75.2115;9.7527;21.0650;67.9777;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1861;-11.7230;755.8975;3.9693;40.6300;5612.0988;969.3769;-0.0038;0.0198;114.9544;0.0001;-0.0000;0.0000;0.0000;-81.4190;-4.8125;-1.3834;0.0000;0.0000;0.0000;0.0000;0.0000;257.8089;413.3857;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.3000;114.7759;-1.7880;9.6043;1639.2307;1630.8493;-33.7690;162.6853;4.5980;-9.4836;0.0025;-0.0027;-16.9459;73.2776;75.2115;9.7693;21.0649;67.9778;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1827;-11.7265;755.8975;3.9693;40.6300;5612.0987;969.3769;0.0200;0.0017;115.1175;0.0001;-0.0000;0.0000;0.0000;15.5182;-4.8106;-1.3828;0.0000;0.0000;0.0000;0.0000;0.0000;257.8092;413.2862;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.4000;114.9389;-1.7914;9.6206;1638.2873;1629.9010;-33.7788;162.6832;4.5862;-9.4831;0.0025;-0.0027;-16.9477;73.2771;75.2115;9.7859;21.0648;67.9780;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1793;-11.7300;755.8975;3.9693;40.6300;5612.0987;969.3768;-0.0005;-0.0201;115.2806;0.0001;-0.0000;0.0000;0.0000;112.4554;-4.8087;-1.3822;0.0000;0.0000;0.0000;0.0000;0.0000;257.8096;413.1866;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.5000;115.1019;-1.7948;9.6368;1637.3438;1628.9527;-33.7886;162.6811;4.5744;-9.4826;0.0025;-0.0028;-16.9496;73.2767;75.2114;9.8025;21.0648;67.9781;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1760;-11.7334;755.8975;3.9693;40.6300;5612.0987;969.3768;-0.0199;0.0027;115.4436;0.0001;-0.0000;0.0000;0.0000;-150.6074;-4.8069;-1.3816;0.0000;0.0000;0.0000;0.0000;0.0000;257.8100;413.0870;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.6000;115.2647;-1.7982;9.6531;1636.4005;1628.0045;-33.7984;162.6790;4.5627;-9.4821;0.0026;-0.0028;-16.9514;73.2762;75.2114;9.8191;21.0647;67.9783;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1726;-11.7369;755.8975;3.9693;40.6300;5612.0986;969.3768;0.0048;0.0195;115.6064;0.0001;-0.0000;0.0000;0.0000;-53.6702;-4.8050;-1.3810;0.0000;0.0000;0.0000;0.0000;0.0000;257.8104;412.9874;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.7000;115.4275;-1.8016;9.6694;1635.4571;1627.0563;-33.8082;162.6769;4.5511;-9.4817;0.0026;-0.0028;-16.9533;73.2758;75.2114;9.8358;21.0646;67.9784;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1692;-11.7403;755.8975;3.9693;40.6300;5612.0986;969.3767;0.0189;-0.0069;115.7692;0.0001;-0.0000;0.0000;0.0000;43.2670;-4.8032;-1.3803;0.0000;0.0000;0.0000;0.0000;0.0000;257.8107;412.8878;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.8000;115.5901;-1.8049;9.6856;1634.5139;1626.1082;-33.8179;162.6748;4.5395;-9.4812;0.0025;-0.0028;-16.9551;73.2753;75.2113;9.8524;21.0645;67.9785;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1659;-11.7438;755.8975;3.9693;40.6300;5612.0986;969.3767;-0.0090;-0.0180;115.9319;0.0001;-0.0000;0.0000;0.0000;140.2041;-4.8013;-1.3796;0.0000;0.0000;0.0000;0.0000;0.0000;257.8111;412.7883;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
83.9000;115.7527;-1.8083;9.7019;1633.5707;1625.1601;-33.8277;162.6727;4.5280;-9.4807;0.0026;-0.0028;-16.9569;73.2748;75.2113;9.8690;21.0645;67.9787;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1625;-11.7472;755.8975;3.9693;40.6300;5612.0985;969.3767;-0.0170;0.0108;116.0945;0.0001;-0.0000;0.0000;0.0000;-122.8587;-4.7995;-1.3789;0.0000;0.0000;0.0000;0.0000;0.0000;257.8115;412.6887;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.0000;115.9152;-1.8117;9.7182;1632.6275;1624.2121;-33.8375;162.6705;4.5165;-9.4802;0.0026;-0.0029;-16.9588;73.2744;75.2113;9.8856;21.0644;67.9788;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1591;-11.7507;755.8975;3.9693;40.6300;5612.0985;969.3767;0.0126;0.0157;116.2570;0.0001;-0.0000;0.0000;0.0000;-25.9215;-4.7977;-1.3782;0.0000;0.0000;0.0000;0.0000;0.0000;257.8119;412.5891;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.1000;116.0775;-1.8151;9.7344;1631.6844;1623.2641;-33.8472;162.6684;4.5051;-9.4798;0.0026;-0.0029;-16.9606;73.2739;75.2112;9.9022;21.0643;67.9790;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1557;-11.7541;755.8974;3.9693;40.6300;5612.0985;969.3766;0.0142;-0.0143;116.4194;0.0001;-0.0000;0.0000;0.0000;71.0156;-4.7959;-1.3775;0.0000;0.0000;0.0000;0.0000;0.0000;257.8122;412.4895;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.2000;116.2398;-1.8185;9.7507;1630.7413;1622.3162;-33.8570;162.6663;4.4937;-9.4793;0.0026;-0.0029;-16.9625;73.2735;75.2112;9.9188;21.0642;67.9791;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1523;-11.7575;755.8974;3.9693;40.6300;5612.0985;969.3766;-0.0157;-0.0126;116.5817;0.0001;-0.0000;0.0000;0.0000;167.9528;-4.7941;-1.3767;0.0000;0.0000;0.0000;0.0000;0.0000;257.8126;412.3899;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.3000;116.4020;-1.8219;9.7670;1629.7983;1621.3683;-33.8667;162.6642;4.4824;-9.4788;0.0026;-0.0029;-16.9643;73.2730;75.2112;9.9354;21.0641;67.9793;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1489;-11.7610;755.8974;3.9693;40.6300;5612.0984;969.3766;-0.0108;0.0170;116.7439;0.0001;-0.0000;0.0000;0.0000;-95.1101;-4.7923;-1.3759;0.0000;0.0000;0.0000;0.0000;0.0000;257.8130;412.2904;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.4000;116.5641;-1.8252;9.7832;1628.8554;1620.4205;-33.8764;162.6620;4.4711;-9.4783;0.0026;-0.0029;-16.9662;73.2726;75.2112;9.9520;21.0641;67.9794;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1456;-11.7644;755.8974;3.9693;40.6300;5612.0984;969.3765;0.0181;0.0089;116.9060;0.0001;-0.0000;0.0000;0.0000;1.8271;-4.7905;-1.3751;0.0000;0.0000;0.0000;0.0000;0.0000;257.8134;412.1908;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.5000;116.7261;-1.8286;9.7995;1627.9125;1619.4727;-33.8861;162.6599;4.4598;-9.4779;0.0026;-0.0030;-16.9680;73.2721;75.2111;9.9687;21.0640;67.9795;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1422;-11.7678;755.8974;3.9693;40.6300;5612.0984;969.3765;0.0069;-0.0189;117.0680;0.0001;-0.0000;0.0000;0.0000;98.7642;-4.7888;-1.3742;0.0000;0.0000;0.0000;0.0000;0.0000;257.8137;412.0912;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.6000;116.8880;-1.8320;9.8158;1626.9696;1618.5250;-33.8959;162.6578;4.4486;-9.4774;0.0026;-0.0030;-16.9698;73.2716;75.2111;9.9853;21.0639;67.9797;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1388;-11.7713;755.8974;3.9693;40.6300;5612.0983;969.3765;-0.0196;-0.0048;117.2300;0.0001;-0.0000;0.0000;0.0000;-164.2986;-4.7870;-1.3734;0.0000;0.0000;0.0000;0.0000;0.0000;257.8141;411.9916;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.7000;117.0498;-1.8354;9.8320;1626.0268;1617.5773;-33.9056;162.6557;4.4375;-9.4769;0.0026;-0.0030;-16.9717;73.2712;75.2111;10.0019;21.0638;67.9798;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1353;-11.7747;755.8974;3.9693;40.6300;5612.0983;969.3764;-0.0026;0.0200;117.3918;0.0001;-0.0000;0.0000;0.0000;-67.3615;-4.7853;-1.3725;0.0000;0.0000;0.0000;0.0000;0.0000;257.8145;411.8920;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.8000;117.2115;-1.8388;9.8483;1625.0841;1616.6296;-33.9153;162.6535;4.4264;-9.4764;0.0026;-0.0030;-16.9735;73.2707;75.2110;10.0185;21.0637;67.9800;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1319;-11.7781;755.8974;3.9693;40.6300;5612.0983;969.3764;0.0201;0.0004;117.5535;0.0001;-0.0000;0.0000;0.0000;29.5756;-4.7836;-1.3716;0.0000;0.0000;0.0000;0.0000;0.0000;257.8149;411.7925;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
84.9000;117.3731;-1.8422;9.8646;1624.1414;1615.6820;-33.9250;162.6514;4.4154;-9.4760;0.0026;-0.0031;-16.9754;73.2703;75.2110;10.0351;21.0637;67.9801;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1285;-11.7815;755.8974;3.9693;40.6300;5612.0982;969.3764;-0.0018;-0.0200;117.7152;0.0001;-0.0000;0.0000;0.0000;126.5127;-4.7819;-1.3707;0.0000;0.0000;0.0000;0.0000;0.0000;257.8152;411.6929;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.0000;117.5346;-1.8456;9.8808;1623.1988;1614.7345;-33.9346;162.6493;4.4044;-9.4755;0.0026;-0.0031;-16.9772;73.2698;75.2110;10.0517;21.0636;67.9802;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1251;-11.7850;755.8974;3.9693;40.6300;5612.0982;969.3763;-0.0197;0.0039;117.8767;0.0001;-0.0000;0.0000;0.0000;-136.5501;-4.7802;-1.3697;0.0000;0.0000;0.0000;0.0000;0.0000;257.8156;411.5933;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.1000;117.6961;-1.8490;9.8971;1622.2562;1613.7870;-33.9443;162.6471;4.3934;-9.4750;0.0026;-0.0031;-16.9790;73.2694;75.2110;10.0683;21.0635;67.9804;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1217;-11.7884;755.8974;3.9693;40.6300;5612.0982;969.3763;0.0060;0.0192;118.0382;0.0001;-0.0000;0.0000;0.0000;-39.6130;-4.7785;-1.3688;0.0000;0.0000;0.0000;0.0000;0.0000;257.8160;411.4937;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.2000;117.8574;-1.8524;9.9134;1621.3137;1612.8395;-33.9540;162.6450;4.3825;-9.4746;0.0026;-0.0031;-16.9809;73.2689;75.2109;10.0849;21.0634;67.9805;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1183;-11.7918;755.8974;3.9693;40.6300;5612.0982;969.3763;0.0184;-0.0081;118.1995;0.0001;-0.0000;0.0000;0.0000;57.3241;-4.7768;-1.3678;0.0000;0.0000;0.0000;0.0000;0.0000;257.8164;411.3941;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.3000;118.0186;-1.8558;9.9296;1620.3712;1611.8921;-33.9637;162.6429;4.3717;-9.4741;0.0026;-0.0032;-16.9827;73.2685;75.2109;10.1015;21.0633;67.9807;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1148;-11.7952;755.8974;3.9693;40.6300;5612.0981;969.3762;-0.0100;-0.0174;118.3608;0.0001;-0.0000;0.0000;0.0000;154.2612;-4.7751;-1.3668;0.0000;0.0000;0.0000;0.0000;0.0000;257.8167;411.2945;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.4000;118.1798;-1.8592;9.9459;1619.4288;1610.9447;-33.9733;162.6407;4.3609;-9.4736;0.0026;-0.0032;-16.9845;73.2680;75.2109;10.1182;21.0633;67.9808;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1114;-11.7986;755.8974;3.9693;40.6300;5612.0981;969.3762;-0.0163;0.0119;118.5220;0.0001;-0.0000;0.0000;0.0000;-108.8017;-4.7735;-1.3658;0.0000;0.0000;0.0000;0.0000;0.0000;257.8171;411.1950;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.5000;118.3408;-1.8626;9.9621;1618.4864;1609.9974;-33.9830;162.6386;4.3501;-9.4731;0.0027;-0.0032;-16.9864;73.2676;75.2108;10.1348;21.0632;67.9809;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1080;-11.8020;755.8974;3.9693;40.6300;5612.0981;969.3762;0.0136;0.0149;118.6830;0.0001;-0.0000;0.0000;0.0000;-11.8646;-4.7719;-1.3647;0.0000;0.0000;0.0000;0.0000;0.0000;257.8175;411.0954;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.6000;118.5018;-1.8660;9.9784;1617.5441;1609.0502;-33.9926;162.6364;4.3394;-9.4727;0.0026;-0.0032;-16.9882;73.2671;75.2108;10.1514;21.0631;67.9811;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1045;-11.8054;755.8973;3.9693;40.6300;5612.0980;969.3762;0.0133;-0.0151;118.8440;0.0001;-0.0000;0.0000;0.0000;85.0725;-4.7702;-1.3637;0.0000;0.0000;0.0000;0.0000;0.0000;257.8179;410.9958;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.7000;118.6626;-1.8694;9.9947;1616.6018;1608.1029;-34.0023;162.6343;4.3287;-9.4722;0.0026;-0.0033;-16.9900;73.2666;75.2108;10.1680;21.0630;67.9812;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.1011;-11.8088;755.8973;3.9693;40.6300;5612.0980;969.3761;-0.0165;-0.0116;119.0049;0.0001;-0.0000;0.0000;0.0000;-177.9904;-4.7686;-1.3626;0.0000;0.0000;0.0000;0.0000;0.0000;257.8182;410.8962;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.8000;118.8234;-1.8728;10.0109;1615.6596;1607.1558;-34.0119;162.6322;4.3181;-9.4717;0.0027;-0.0033;-16.9919;73.2662;75.2108;10.1846;21.0630;67.9814;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.0976;-11.8122;755.8973;3.9693;40.6300;5612.0980;969.3761;-0.0097;0.0176;119.1657;0.0001;-0.0000;0.0000;0.0000;-81.0534;-4.7671;-1.3615;0.0000;0.0000;0.0000;0.0000;0.0000;257.8186;410.7966;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
85.9000;118.9841;-1.8762;10.0272;1614.7174;1606.2086;-34.0215;162.6300;4.3075;-9.4713;0.0027;-0.0033;-16.9937;73.2657;75.2107;10.2012;21.0629;67.9815;0.2900;5.0316;379.4635;3.1289;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;84.0942;-11.8156;755.8973;3.9693;40.6300;5612.0979;969.3761;0.0186;0.0078;119.3264;0.0001;-0.0000;0.0000;0.0000;15.8837;-4.7655;-1.3604;0.0000;0.0000;0.0000;0.0000;0.0000;257.8190;410.6970;0.0000;0.0000;0.0000;0.0000;-2.2776;-0.3203;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;12.0000
